MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_440;Rho_wn_IS_501;Rho_wn_IS_555;Rho_wn_IS_674;Rho_wn_IS_870;LwN_IS_413;LwN_IS_440;LwN_IS_501;LwN_IS_555;LwN_IS_674;LwN_IS_870;ExactWavelength_IS_413;ExactWavelength_IS_440;ExactWavelength_IS_501;ExactWavelength_IS_555;ExactWavelength_IS_674;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
AAB_416_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080206T055428Z;P10000000;M110100001110030101;    41.000;    58.311;       0.011213;       0.014088;       0.021011;       0.015344;       0.002494;       0.000684;       0.610409;       0.835933;       1.298131;       0.913627;       0.120843;       0.020503;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.927527;    1023.969971;       5.078286;     264.184265
AAB_417_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080206T061537Z;P10000000;M110100001110030101;    41.000;    54.864;       0.011767;       0.014505;       0.021286;       0.015478;       0.002558;       0.000564;       0.640532;       0.860718;       1.315121;       0.921614;       0.123931;       0.016920;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.918375;    1023.858032;       4.940182;     264.186829
AAB_418_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080206T091538Z;P10000000;M110100001110030101;    41.000;    42.499;       0.012515;       0.014546;       0.015552;       0.014325;       0.002203;       0.000551;       0.681271;       0.863141;       0.960840;       0.852976;       0.106739;       0.016509;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.573551;    1022.326965;       3.449317;     264.208771
AAB_419_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080206T095424Z;P10000000;M110100001110030101;    41.000;    45.291;       0.012204;       0.013952;       0.014472;       0.014442;       0.002382;       0.000704;       0.664335;       0.827882;       0.894103;       0.859927;       0.115413;       0.021112;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.903064;    1021.997253;       3.128258;     264.213501
AAB_420_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080206T101546Z;P10000000;M110100001110030101;    41.000;    47.517;       0.011323;       0.013783;       0.014393;       0.013988;       0.002318;       0.000432;       0.616397;       0.817846;       0.889229;       0.832895;       0.112297;       0.012945;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.786320;    1021.815491;       2.951303;     264.216095
AAB_421_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080206T111539Z;P10000000;M110100001110030101;    41.000;    55.997;       0.010157;       0.012934;       0.013748;       0.014344;       0.002088;       0.000751;       0.552885;       0.767469;       0.849388;       0.854083;       0.101187;       0.022526;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       2.120347;    1021.306213;       2.455360;     264.223389
AAB_422_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080207T044353Z;P10000000;M110100001110030101;    41.000;    71.288;       0.009589;       0.012062;       0.017209;       0.012630;       0.002839;       0.002354;       0.522010;       0.715725;       1.063242;       0.752049;       0.137561;       0.070580;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.937353;    1022.699341;       3.296282;     264.351135
AAB_423_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080207T051358Z;P10000000;M110100001110030101;    41.000;    65.493;       0.009632;       0.011226;       0.016776;       0.011912;       0.002405;       0.001273;       0.524358;       0.666123;       1.036448;       0.709248;       0.116547;       0.038160;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.870871;    1022.869751;       3.322076;     264.354797
AAB_424_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080207T055436Z;P10000000;M110100001110030101;    41.000;    58.114;       0.010197;       0.012356;       0.017146;       0.012214;       0.002381;       0.000544;       0.555085;       0.733159;       1.059314;       0.727265;       0.115377;       0.016310;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.876256;    1023.099854;       3.356917;     264.359741
AAB_425_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080207T061542Z;P10000000;M110100001110030101;    41.000;    54.651;       0.010652;       0.011996;       0.017120;       0.012622;       0.002203;       0.000571;       0.579869;       0.711819;       1.057719;       0.751520;       0.106753;       0.017124;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.946917;    1022.949219;       3.259421;     264.362335
AAB_426_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080207T101546Z;P10000000;M110100001110030101;    41.000;    47.244;       0.011463;       0.013854;       0.014610;       0.013214;       0.002748;       0.000674;       0.624019;       0.822078;       0.902634;       0.786807;       0.133155;       0.020208;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.506874;    1020.178894;       1.697825;     264.391571
AAB_427_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080207T105427Z;P10000000;M110100001110030101;    41.000;    52.477;       0.011124;       0.013576;       0.013429;       0.013244;       0.002403;       0.001245;       0.605560;       0.805580;       0.829704;       0.788574;       0.116450;       0.037323;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.847530;    1019.732483;       1.446196;     264.396301
AAB_428_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080208T044357Z;P10000000;M110100001110030101;    41.000;    71.129;       0.008390;       0.010532;       0.015923;       0.011406;       0.002996;       0.002381;       0.456716;       0.624966;       0.983763;       0.679135;       0.145141;       0.071378;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.888336;    1019.302795;       2.163815;     264.526611
AAB_429_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080208T051542Z;P10000000;M110100001110030101;    41.000;    64.940;       0.009490;       0.011530;       0.016281;       0.011956;       0.002494;       0.001157;       0.516613;       0.684178;       1.005908;       0.711881;       0.120846;       0.034703;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.938341;    1019.474426;       2.235084;     264.530487
AAB_430_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080209T095427Z;P10000000;M110100001110030101;    41.000;    44.428;       0.011411;       0.013327;       0.017581;       0.012117;       0.002181;       0.000688;       0.621181;       0.790782;       1.086193;       0.721453;       0.105653;       0.020616;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.813160;    1018.280823;       2.509261;     264.739960
AAB_431_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080209T101553Z;P10000000;M110100001110030101;    41.000;    46.690;       0.010904;       0.013261;       0.017086;       0.012089;       0.002243;       0.000760;       0.593564;       0.786903;       1.055618;       0.719813;       0.108668;       0.022779;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.861942;    1018.073853;       2.441016;     264.742554
AAB_432_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080210T044402Z;P10000000;M110100001110030101;    41.000;    70.599;       0.008079;       0.010629;       0.014611;       0.011063;       0.002983;       0.002455;       0.439803;       0.630681;       0.902736;       0.658706;       0.144505;       0.073613;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.005021;    1018.597412;       2.518586;     264.877594
AAB_433_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080210T051402Z;P10000000;M110100001110030101;    41.000;    64.762;       0.009043;       0.011374;       0.015523;       0.011297;       0.002502;       0.001571;       0.492242;       0.674916;       0.959046;       0.672641;       0.121202;       0.047089;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.919038;    1018.755615;       2.301853;     264.881256
AAB_434_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T044404Z;P10000000;M110100001110030101;    41.000;    70.426;       0.009192;       0.011789;       0.015621;       0.010718;       0.002957;       0.002914;       0.500355;       0.699567;       0.965099;       0.638199;       0.143262;       0.087381;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.805265;    1017.170837;       5.170344;     265.053101
AAB_435_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T051404Z;P10000000;M110100001110030101;    41.000;    64.572;       0.009163;       0.011147;       0.015569;       0.010418;       0.001976;       0.001522;       0.498796;       0.661460;       0.961887;       0.620292;       0.095754;       0.045632;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.762196;    1017.355164;       5.274206;     265.056732
AAB_436_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T055638Z;P10000000;M110100001110030101;    41.000;    56.930;       0.009092;       0.011108;       0.015663;       0.010055;       0.001625;       0.000650;       0.494918;       0.659115;       0.967739;       0.598720;       0.078755;       0.019500;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.695554;    1017.616699;       5.421575;     265.061920
AAB_437_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T065434Z;P10000000;M110100001110030101;    41.000;    47.970;       0.009664;       0.011592;       0.016219;       0.010510;       0.001590;       0.000521;       0.526100;       0.687863;       1.002030;       0.625785;       0.077024;       0.015612;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.710023;    1017.126587;       5.072430;     265.069000
AAB_438_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T081557Z;P10000000;M110100001110030101;    41.000;    40.682;       0.010470;       0.011931;       0.011894;       0.010108;       0.001353;       0.000459;       0.569957;       0.707980;       0.734818;       0.601833;       0.065569;       0.013762;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.301295;    1016.364746;       4.534313;     265.078918
AAB_439_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T105440Z;P10000000;M110100001110030101;    41.000;    51.469;       0.009901;       0.010797;       0.015827;       0.009751;       0.002276;       0.001544;       0.538981;       0.640679;       0.977858;       0.580625;       0.110291;       0.046281;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.635876;    1014.878967;       3.484859;     265.098267
AAB_440_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T111555Z;P10000000;M110100001110030101;    41.000;    54.810;       0.008616;       0.011391;       0.015831;       0.009968;       0.002213;       0.001589;       0.468998;       0.675898;       0.978095;       0.593493;       0.107240;       0.047627;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.666315;    1014.680054;       3.344352;     265.100830
AAB_441_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080211T115434Z;P10000000;M110100001110030101;    41.000;    61.659;       0.007669;       0.010419;       0.014244;       0.009879;       0.003494;       0.003715;       0.417452;       0.618268;       0.880025;       0.588219;       0.169270;       0.111380;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.825173;    1014.318237;       3.088793;     265.105560
AAB_442_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080212T045422Z;P10000000;M110100001110030101;    41.000;    68.261;       0.006435;       0.008796;       0.013258;       0.008505;       0.001801;       0.001915;       0.350316;       0.521929;       0.819120;       0.506435;       0.087246;       0.057406;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.695232;    1016.197754;       8.268214;     265.229828
AAB_443_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080212T081555Z;P10000000;M110100001110030101;    41.000;    40.364;       0.008390;       0.011108;       0.010090;       0.008125;       0.001096;       0.000269;       0.456739;       0.659106;       0.623415;       0.483800;       0.053122;       0.008052;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.146752;    1015.805725;       7.071644;     265.254395
