MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_510;Rho_wn_IS_560;Rho_wn_IS_620;Rho_wn_IS_665;Rho_wn_IS_681.25;Rho_wn_IS_708.75;Rho_wn_IS_753.75;Rho_wn_IS_778.75;Rho_wn_IS_865;Rho_wn_IS_885;Lw_IS_412.5;Lw_IS_442.5;Lw_IS_490;Lw_IS_510;Lw_IS_560;Lw_IS_620;Lw_IS_665;Lw_IS_681.25;Lw_IS_708.75;Lw_IS_753.75;Lw_IS_778.75;Lw_IS_865;Lw_IS_885;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_510;Es_IS_560;Es_IS_620;Es_IS_665;Es_IS_681.25;Es_IS_708.75;Es_IS_753.75;Es_IS_778.75;Es_IS_865;Es_IS_885;HPLC_chla_ONLY_IS
MUMMTriOS-Belgica07-16_539_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.357;     3.131;20070710T082200Z;P10100100;M122200001200020100;     3.000;    49.782;       0.033208;       0.040108;       0.053232;       0.057884;       0.069773;       0.061777;       0.050432;       0.048787;       0.040109;       0.011304;       0.010894;       0.004910;       0.003765;       2.567766;       3.516250;       5.210360;       5.550801;       6.560366;       4.463229;       3.266518;       2.962223;       2.093686;       0.519508;       0.491727;       0.175757;       0.127994;     208.232300;     225.262436;     230.472031;     220.400650;     206.004745;     174.923325;     161.453049;     154.104034;     135.724106;     119.681747;     117.526596;      93.286438;      88.638985;            NaN
MUMMTriOS-Belgica07-16_540_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.357;     3.131;20070710T083900Z;P10100100;M122200001200020100;     3.000;    47.250;       0.037205;       0.045030;       0.059570;       0.064583;       0.077493;       0.067544;       0.055659;       0.054018;       0.044843;       0.017106;       0.016806;       0.011492;       0.010423;       4.157200;       5.887968;       9.037485;       9.738647;      11.769463;       8.184128;       6.137826;       5.605762;       4.077406;       1.374522;       1.330703;       0.731749;       0.634771;     303.904816;     339.964569;     362.640442;     352.200165;     338.873779;     298.553955;     279.479462;     268.181549;     240.447342;     212.018936;     208.851669;     167.518387;     160.060974;            NaN
MUMMTriOS-Belgica07-16_541_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.357;     3.131;20070710T090100Z;P10100100;M122200001200020100;     3.000;    44.071;       0.034931;       0.042345;       0.056655;       0.061612;       0.074579;       0.064233;       0.052035;       0.050656;       0.041700;       0.014240;       0.014057;       0.008942;       0.007960;       4.003603;       5.363584;       7.722026;       8.139375;       9.426544;       6.250364;       4.518203;       4.109237;       2.958696;       0.885643;       0.855389;       0.428954;       0.364141;     316.901672;     335.733948;     333.488770;     316.238464;     289.727509;     246.140427;     225.852341;     215.402603;     192.643005;     169.267853;     165.584564;     130.685822;     124.669922;            NaN
MUMMTriOS-Belgica07-16_542_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.357;     3.131;20070710T092000Z;P10100100;M122200001200020100;     3.000;    41.442;       0.030221;       0.037545;       0.051994;       0.056920;       0.070593;       0.058877;       0.045795;       0.043549;       0.035937;       0.010070;       0.010021;       0.005353;       0.004449;      10.337725;      15.559428;      25.817572;      28.446169;      36.234428;      25.340977;      18.386049;      16.583687;      12.399938;       3.094850;       3.045934;       1.329009;       1.065115;     954.963379;    1111.813232;    1235.313843;    1217.987305;    1200.665527;    1107.950806;    1061.552490;    1026.243652;     949.778564;     846.524475;     837.186646;     683.727844;     659.218567;            NaN
MUMMTriOS-Belgica07-16_543_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.357;     3.131;20070710T093900Z;P10100100;M122200001200020100;     3.000;    38.954;       0.028666;       0.035919;       0.050570;       0.055603;       0.069618;       0.055308;       0.042011;       0.039690;       0.032181;       0.009034;       0.008985;       0.005058;       0.004306;      10.522475;      15.889389;      26.587431;      29.355103;      37.582230;      25.089918;      17.772261;      15.946803;      11.767551;       2.933280;       2.885734;       1.326854;       1.091187;    1036.021606;    1202.451050;    1330.297363;    1310.126465;    1288.456543;    1188.265015;    1137.022827;    1099.088013;    1020.660461;     907.552246;     897.728149;     733.704529;     709.037170;            NaN
MUMMTriOS-Belgica07-16_544_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.357;     3.131;20070710T100100Z;P10100100;M122200001200020100;     3.000;    36.297;       0.029551;       0.036584;       0.050883;       0.055886;       0.069860;       0.056678;       0.043459;       0.041047;       0.033522;       0.009295;       0.009225;       0.004911;       0.004083;      10.851273;      16.052839;      26.222908;      28.814821;      36.566658;      24.879164;      17.738415;      15.922788;      11.841772;       2.906514;       2.848831;       1.234535;       0.991443;    1048.014526;    1209.194336;    1327.588257;    1304.364380;    1276.613892;    1171.298096;    1116.187256;    1077.938110;    1000.412109;     886.151123;     875.180969;     712.316101;     688.049561;            NaN
MUMMTriOS-Belgica07-16_545_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.357;     3.131;20070710T102100Z;P10100100;M122200001200020100;     3.000;    34.145;       0.029700;       0.036653;       0.051003;       0.055986;       0.069860;       0.054875;       0.041803;       0.039396;       0.031568;       0.009279;       0.009193;       0.005333;       0.004574;      11.019632;      16.201435;      26.368198;      28.929157;      36.578842;      24.155252;      17.113262;      15.344922;      11.217053;       2.915869;       2.851976;       1.346057;       1.115340;    1069.030640;    1232.181030;    1351.925171;    1328.335693;    1300.264404;    1192.906982;    1135.879028;    1096.707520;    1018.721985;     901.828979;     890.278809;     724.532471;     699.909058;            NaN
MUMMTriOS-Belgica07-16_546_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.131;20070710T104000Z;P10100100;M122200001200020100;     3.000;    32.387;       0.027554;       0.033857;       0.047568;       0.052306;       0.065782;       0.048563;       0.035993;       0.033831;       0.026522;       0.007850;       0.007733;       0.004656;       0.004063;      10.449328;      15.247034;      24.929218;      27.355076;      34.757812;      21.594587;      14.881265;      13.322662;       9.535064;       2.496263;       2.426646;       1.188731;       1.001945;    1100.774902;    1266.899292;    1387.287720;    1362.219727;    1331.764404;    1220.329956;    1160.700684;    1120.604858;    1040.736206;     920.914307;     908.790161;     739.009888;     713.835571;            NaN
MUMMTriOS-Belgica07-16_547_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.131;20070710T111100Z;P10100100;M122200001200020100;     3.000;    30.257;       0.023817;       0.029430;       0.041744;       0.045987;       0.057580;       0.040162;       0.029287;       0.027670;       0.021034;       0.005781;       0.005664;       0.003121;       0.002660;       8.974647;      13.145201;      21.641048;      23.775080;      30.056158;      17.703196;      12.012682;      10.829779;       7.516043;       1.829321;       1.768489;       0.792906;       0.653225;    1104.253662;    1271.248657;    1393.461670;    1368.871582;    1340.176147;    1228.956665;    1168.652588;    1128.778320;    1047.335327;     928.198303;     915.929016;     745.233887;     720.085449;            NaN
MUMMTriOS-Belgica07-16_549_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.130;20070710T114300Z;P10100100;M122200001200020100;     3.000;    29.212;       0.022638;       0.028878;       0.043807;       0.049177;       0.063429;       0.037426;       0.025845;       0.023784;       0.017193;       0.004820;       0.004711;       0.002841;       0.002491;       9.149433;      13.552128;      22.703886;      25.074348;      31.804829;      17.102751;      11.204131;       9.925795;       6.647433;       1.653914;       1.595659;       0.784066;       0.664447;    1160.259644;    1340.607056;    1476.242676;    1452.499023;    1426.208862;    1311.466187;    1248.158447;    1205.855835;    1119.489258;     994.265137;     981.405640;     799.673096;     772.621155;            NaN
MUMMTriOS-Belgica07-16_550_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T115900Z;P10100100;M122200001200020100;     3.000;    29.175;       0.024551;       0.031360;       0.047057;       0.052667;       0.067399;       0.041689;       0.029157;       0.026887;       0.019579;       0.005362;       0.005256;       0.003098;       0.002698;       9.695195;      14.404878;      24.092239;      26.588440;      33.621845;      18.630714;      12.305496;      10.887356;       7.323480;       1.779541;       1.722015;       0.827122;       0.695957;    1148.898071;    1325.057129;    1456.356567;    1432.013672;    1405.013550;    1290.811890;    1227.796631;    1186.038574;    1100.804688;     977.571655;     965.054810;     786.533691;     759.733826;            NaN
MUMMTriOS-Belgica07-16_551_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T122200Z;P10100100;M122200001200020100;     3.000;    29.698;       0.025764;       0.032441;       0.047977;       0.053566;       0.068021;       0.042502;       0.029805;       0.027477;       0.020078;       0.005480;       0.005373;       0.003098;       0.002675;      10.283659;      15.071241;      24.871220;      27.386164;      34.373222;      19.196594;      12.706561;      11.235056;       7.575398;       1.835826;       1.777236;       0.835363;       0.696833;    1161.932251;    1340.303711;    1472.802612;    1448.024292;    1420.175537;    1304.182251;    1240.296753;    1198.006836;    1111.066162;     987.521851;     975.070679;     794.798523;     767.814941;            NaN
MUMMTriOS-Belgica07-16_552_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T124000Z;P10100100;M122200001200020100;     3.000;    30.558;       0.027754;       0.035516;       0.052686;       0.058712;       0.074745;       0.050512;       0.036444;       0.033754;       0.025451;       0.006875;       0.006767;       0.003844;       0.003269;      10.626545;      15.825376;      26.209829;      28.809050;      36.271633;      21.870611;      14.887592;      13.222096;       9.188244;       2.206290;       2.144880;       0.992993;       0.814985;    1113.135620;    1283.503052;    1410.281738;    1386.459473;    1360.062866;    1247.684814;    1186.264160;    1145.762695;    1061.469604;     944.537292;     932.901794;     760.174927;     733.761169;            NaN
MUMMTriOS-Belgica07-16_553_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T110000Z;P10100100;M122200001200020100;     3.000;    30.897;       0.032991;       0.041890;       0.059935;       0.066294;       0.082744;       0.066776;       0.052960;       0.050018;       0.039853;       0.011848;       0.011800;       0.006537;       0.005537;      11.631608;      17.144577;      27.316532;      29.780914;      36.699631;      26.294239;      19.648630;      17.781445;      13.035137;       3.444215;       3.386198;       1.525601;       1.246914;    1025.202271;    1178.404297;    1289.568115;    1266.249268;    1239.016235;    1133.280518;    1076.514648;    1039.187622;     961.470520;     854.927795;     843.939575;     686.267395;     662.079163;            NaN
MUMMTriOS-Belgica07-16_554_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T132000Z;P10100100;M122200001200020100;     3.000;    33.697;       0.033602;       0.043391;       0.062775;       0.069631;       0.086611;       0.071766;       0.057916;       0.054837;       0.043591;       0.012656;       0.012643;       0.006840;       0.005703;      12.182512;      18.320484;      29.600359;      32.397373;      39.856537;      29.422518;      22.413317;      20.334934;      14.874749;       3.840496;       3.789242;       1.668900;       1.342194;    1046.954102;    1206.989136;    1325.362427;    1302.838013;    1277.339966;    1171.874023;    1115.349365;    1077.259277;     997.178406;     887.533569;     876.686218;     713.568115;     688.347046;            NaN
MUMMTriOS-Belgica07-16_555_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T133900Z;P10100100;M122200001200020100;     3.000;    35.673;       0.035382;       0.044296;       0.061795;       0.068422;       0.085551;       0.080387;       0.069669;       0.067489;       0.059713;       0.022432;       0.022671;       0.012542;       0.010326;      12.076360;      17.630686;      27.516748;      30.075022;      37.231556;      31.196354;      25.556374;      23.716784;      19.311802;       6.457927;       6.450303;       2.907240;       2.309725;     980.652832;    1131.678101;    1244.365601;    1223.413574;    1200.291138;    1101.667603;    1049.727051;    1013.974426;     938.617920;     835.946777;     826.079163;     672.934998;     649.329651;            NaN
MUMMTriOS-Belgica07-16_556_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T140000Z;P00100100;M122200001200020100;     3.000;    38.137;       0.083735;       0.120243;       0.205293;       0.244493;       0.356632;       0.366871;       0.337035;       0.334069;       0.293571;       0.099869;       0.103429;       0.062372;       0.053126;      10.866030;      15.880921;      25.073500;      27.407038;      33.840607;      25.907999;      20.230326;      18.524920;      14.070276;       4.049013;       4.009491;       1.787813;       1.438529;     370.723175;     373.145996;     339.142120;     309.975677;     259.920319;     199.067307;     170.571167;     159.001404;     138.156296;     116.993774;     111.818977;      82.617958;      78.029129;            NaN
MUMMTriOS-Belgica07-16_557_b_oc;MUMMTriOS-Belgica07-16;KevinRuddick;    51.356;     3.129;20070710T142000Z;P00100100;M122200001200020100;     3.000;    40.702;       0.082118;       0.120788;       0.210408;       0.251465;       0.367289;       0.370447;       0.336284;       0.331767;       0.286879;       0.093677;       0.096944;       0.056741;       0.047898;      10.604659;      15.920104;      25.736660;      28.293846;      35.196209;      26.873978;      20.993565;      19.211349;      14.460911;       4.009680;       3.985792;       1.748603;       1.398872;     365.812927;     369.444916;     337.646637;     309.447113;     261.368256;     202.818085;     175.818253;     164.517761;     143.899292;     122.360909;     117.489777;      88.036690;      83.429604;            NaN
