pixel (FR) \ band	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2025	1714.78	1879.35	1928.67	1928.68	1802.92	1650.71	1531.58	1472.06	1407.80	1266.06	1250.36	1177.14	958.41	929.84	895.43
2026	1714.77	1879.33	1928.66	1928.70	1802.93	1650.71	1531.58	1472.07	1407.81	1266.06	1250.36	1177.15	958.40	929.84	895.43
2027	1714.76	1879.30	1928.66	1928.71	1802.94	1650.72	1531.58	1472.08	1407.82	1266.06	1250.36	1177.16	958.40	929.84	895.43
2028	1714.76	1879.27	1928.65	1928.72	1802.95	1650.72	1531.58	1472.08	1407.82	1266.06	1250.36	1177.16	958.40	929.84	895.43
2029	1714.75	1879.24	1928.64	1928.74	1802.96	1650.72	1531.58	1472.09	1407.83	1266.06	1250.37	1177.17	958.39	929.84	895.43
2030	1714.75	1879.22	1928.63	1928.75	1802.97	1650.73	1531.58	1472.09	1407.84	1266.06	1250.37	1177.17	958.39	929.85	895.43
2031	1714.74	1879.19	1928.62	1928.76	1802.98	1650.73	1531.59	1472.10	1407.84	1266.06	1250.37	1177.18	958.38	929.85	895.43
2032	1714.73	1879.16	1928.61	1928.77	1802.99	1650.73	1531.59	1472.10	1407.85	1266.05	1250.37	1177.18	958.38	929.85	895.43
2033	1714.73	1879.13	1928.60	1928.79	1803.00	1650.74	1531.59	1472.11	1407.86	1266.05	1250.38	1177.19	958.38	929.85	895.43
2034	1714.72	1879.11	1928.60	1928.80	1803.01	1650.74	1531.59	1472.11	1407.86	1266.05	1250.38	1177.19	958.37	929.85	895.43
2035	1714.71	1879.08	1928.59	1928.81	1803.02	1650.74	1531.59	1472.12	1407.87	1266.05	1250.38	1177.20	958.37	929.85	895.43
2036	1714.71	1879.05	1928.58	1928.83	1803.03	1650.75	1531.59	1472.12	1407.88	1266.05	1250.38	1177.20	958.37	929.85	895.43
2037	1714.70	1879.03	1928.57	1928.84	1803.04	1650.75	1531.60	1472.13	1407.88	1266.05	1250.39	1177.21	958.36	929.85	895.43
2038	1714.70	1879.00	1928.56	1928.85	1803.05	1650.75	1531.60	1472.13	1407.89	1266.05	1250.39	1177.21	958.36	929.85	895.43
2039	1714.69	1878.97	1928.56	1928.86	1803.06	1650.76	1531.60	1472.14	1407.90	1266.05	1250.39	1177.22	958.35	929.86	895.43
2040	1714.68	1878.94	1928.55	1928.88	1803.07	1650.76	1531.60	1472.15	1407.90	1266.05	1250.39	1177.22	958.35	929.86	895.43
2041	1714.68	1878.92	1928.54	1928.89	1803.08	1650.76	1531.60	1472.15	1407.91	1266.05	1250.39	1177.23	958.35	929.86	895.43
2042	1714.67	1878.89	1928.53	1928.90	1803.09	1650.76	1531.60	1472.16	1407.92	1266.05	1250.40	1177.24	958.34	929.86	895.43
2043	1714.66	1878.86	1928.52	1928.92	1803.10	1650.77	1531.60	1472.16	1407.92	1266.05	1250.40	1177.24	958.34	929.86	895.43
2044	1714.66	1878.84	1928.51	1928.93	1803.11	1650.77	1531.61	1472.17	1407.93	1266.05	1250.40	1177.25	958.33	929.86	895.44
2045	1714.65	1878.81	1928.51	1928.94	1803.12	1650.77	1531.61	1472.17	1407.94	1266.05	1250.40	1177.25	958.33	929.86	895.44
2046	1714.65	1878.78	1928.50	1928.95	1803.13	1650.78	1531.61	1472.18	1407.94	1266.05	1250.41	1177.26	958.33	929.86	895.44
2047	1714.64	1878.75	1928.49	1928.97	1803.14	1650.78	1531.61	1472.18	1407.95	1266.05	1250.41	1177.26	958.32	929.86	895.44
2048	1714.63	1878.73	1928.48	1928.98	1803.15	1650.78	1531.61	1472.19	1407.96	1266.05	1250.41	1177.27	958.32	929.87	895.44
2049	1714.63	1878.70	1928.47	1928.99	1803.16	1650.79	1531.61	1472.19	1407.96	1266.05	1250.41	1177.27	958.31	929.87	895.44
2050	1714.62	1878.67	1928.47	1929.01	1803.17	1650.79	1531.61	1472.20	1407.97	1266.05	1250.42	1177.28	958.31	929.87	895.44
2051	1714.61	1878.65	1928.46	1929.02	1803.18	1650.79	1531.62	1472.20	1407.98	1266.05	1250.42	1177.28	958.31	929.87	895.44
2052	1714.61	1878.62	1928.45	1929.03	1803.19	1650.80	1531.62	1472.21	1407.98	1266.05	1250.42	1177.29	958.30	929.87	895.44
2053	1714.60	1878.59	1928.44	1929.04	1803.20	1650.80	1531.62	1472.21	1407.99	1266.05	1250.42	1177.29	958.30	929.87	895.44
2054	1714.60	1878.57	1928.43	1929.06	1803.21	1650.80	1531.62	1472.22	1408.00	1266.05	1250.43	1177.30	958.29	929.87	895.44
2055	1714.59	1878.54	1928.43	1929.07	1803.22	1650.80	1531.62	1472.23	1408.01	1266.05	1250.43	1177.30	958.29	929.87	895.44
2056	1714.58	1878.51	1928.42	1929.08	1803.23	1650.81	1531.62	1472.23	1408.01	1266.05	1250.43	1177.31	958.29	929.87	895.44
2057	1714.58	1878.49	1928.41	1929.10	1803.24	1650.81	1531.62	1472.24	1408.02	1266.05	1250.43	1177.32	958.28	929.88	895.44
2058	1714.57	1878.46	1928.40	1929.11	1803.25	1650.81	1531.63	1472.24	1408.03	1266.04	1250.44	1177.32	958.28	929.88	895.44
2059	1714.56	1878.43	1928.40	1929.12	1803.26	1650.82	1531.63	1472.25	1408.03	1266.04	1250.44	1177.33	958.27	929.88	895.44
2060	1714.56	1878.40	1928.39	1929.13	1803.27	1650.82	1531.63	1472.25	1408.04	1266.04	1250.44	1177.33	958.27	929.88	895.44
2061	1714.55	1878.38	1928.38	1929.15	1803.28	1650.82	1531.63	1472.26	1408.05	1266.04	1250.44	1177.34	958.27	929.88	895.44
2062	1714.54	1878.35	1928.37	1929.16	1803.29	1650.83	1531.63	1472.26	1408.05	1266.04	1250.45	1177.34	958.26	929.88	895.44
2063	1714.54	1878.32	1928.36	1929.17	1803.30	1650.83	1531.63	1472.27	1408.06	1266.04	1250.45	1177.35	958.26	929.88	895.44
2064	1714.53	1878.30	1928.36	1929.18	1803.31	1650.83	1531.63	1472.27	1408.07	1266.04	1250.45	1177.35	958.25	929.88	895.44
2065	1714.53	1878.27	1928.35	1929.20	1803.32	1650.83	1531.64	1472.28	1408.07	1266.04	1250.45	1177.36	958.25	929.89	895.44
2066	1714.52	1878.24	1928.34	1929.21	1803.33	1650.84	1531.64	1472.28	1408.08	1266.04	1250.46	1177.36	958.25	929.89	895.44
2067	1714.51	1878.22	1928.33	1929.22	1803.34	1650.84	1531.64	1472.29	1408.09	1266.04	1250.46	1177.37	958.24	929.89	895.44
2068	1714.51	1878.19	1928.33	1929.23	1803.35	1650.84	1531.64	1472.29	1408.09	1266.04	1250.46	1177.37	958.24	929.89	895.44
2069	1714.50	1878.16	1928.32	1929.25	1803.36	1650.85	1531.64	1472.30	1408.10	1266.04	1250.46	1177.38	958.23	929.89	895.44
2070	1714.49	1878.14	1928.31	1929.26	1803.37	1650.85	1531.64	1472.31	1408.11	1266.04	1250.47	1177.39	958.23	929.89	895.44
2071	1714.49	1878.11	1928.30	1929.27	1803.38	1650.85	1531.64	1472.31	1408.11	1266.04	1250.47	1177.39	958.23	929.89	895.45
2072	1714.48	1878.08	1928.30	1929.29	1803.39	1650.86	1531.65	1472.32	1408.12	1266.04	1250.47	1177.40	958.22	929.89	895.45
2073	1714.47	1878.06	1928.29	1929.30	1803.40	1650.86	1531.65	1472.32	1408.13	1266.04	1250.47	1177.40	958.22	929.90	895.45
2074	1714.47	1878.03	1928.28	1929.31	1803.41	1650.86	1531.65	1472.33	1408.13	1266.04	1250.48	1177.41	958.21	929.90	895.45
2075	1714.46	1878.00	1928.27	1929.32	1803.42	1650.87	1531.65	1472.33	1408.14	1266.04	1250.48	1177.41	958.21	929.90	895.45
2076	1714.45	1877.98	1928.27	1929.34	1803.43	1650.87	1531.65	1472.34	1408.15	1266.04	1250.48	1177.42	958.21	929.90	895.45
2077	1714.45	1877.95	1928.26	1929.35	1803.44	1650.87	1531.65	1472.34	1408.15	1266.04	1250.48	1177.42	958.20	929.90	895.45
2078	1714.44	1877.93	1928.25	1929.36	1803.45	1650.87	1531.65	1472.35	1408.16	1266.04	1250.49	1177.43	958.20	929.90	895.45
2079	1714.44	1877.90	1928.24	1929.37	1803.46	1650.88	1531.65	1472.35	1408.17	1266.04	1250.49	1177.43	958.19	929.90	895.45
2080	1714.43	1877.87	1928.24	1929.39	1803.47	1650.88	1531.66	1472.36	1408.17	1266.04	1250.49	1177.44	958.19	929.90	895.45
2081	1714.42	1877.85	1928.23	1929.40	1803.48	1650.88	1531.66	1472.36	1408.18	1266.04	1250.49	1177.44	958.19	929.91	895.45
2082	1714.42	1877.82	1928.22	1929.41	1803.49	1650.89	1531.66	1472.37	1408.19	1266.04	1250.50	1177.45	958.18	929.91	895.45
2083	1714.41	1877.79	1928.21	1929.42	1803.50	1650.89	1531.66	1472.37	1408.19	1266.04	1250.50	1177.45	958.18	929.91	895.45
2084	1714.40	1877.77	1928.21	1929.44	1803.51	1650.89	1531.66	1472.38	1408.20	1266.03	1250.50	1177.46	958.17	929.91	895.45
2085	1714.40	1877.74	1928.20	1929.45	1803.52	1650.90	1531.66	1472.39	1408.21	1266.03	1250.50	1177.47	958.17	929.91	895.45
2086	1714.39	1877.71	1928.19	1929.46	1803.53	1650.90	1531.66	1472.39	1408.21	1266.03	1250.51	1177.47	958.16	929.91	895.45
2087	1714.38	1877.69	1928.18	1929.47	1803.54	1650.90	1531.67	1472.40	1408.22	1266.03	1250.51	1177.48	958.16	929.91	895.45
2088	1714.38	1877.66	1928.18	1929.49	1803.55	1650.90	1531.67	1472.40	1408.23	1266.03	1250.51	1177.48	958.16	929.91	895.45
2089	1714.37	1877.63	1928.17	1929.50	1803.56	1650.91	1531.67	1472.41	1408.23	1266.03	1250.51	1177.49	958.15	929.92	895.45
2090	1714.36	1877.61	1928.16	1929.51	1803.57	1650.91	1531.67	1472.41	1408.24	1266.03	1250.52	1177.49	958.15	929.92	895.45
2091	1714.36	1877.58	1928.16	1929.52	1803.58	1650.91	1531.67	1472.42	1408.25	1266.03	1250.52	1177.50	958.14	929.92	895.45
2092	1714.35	1877.56	1928.15	1929.54	1803.59	1650.92	1531.67	1472.42	1408.25	1266.03	1250.52	1177.50	958.14	929.92	895.45
2093	1714.34	1877.53	1928.14	1929.55	1803.60	1650.92	1531.67	1472.43	1408.26	1266.03	1250.52	1177.51	958.14	929.92	895.45
2094	1714.34	1877.50	1928.13	1929.56	1803.61	1650.92	1531.68	1472.43	1408.27	1266.03	1250.53	1177.51	958.13	929.92	895.45
2095	1714.33	1877.48	1928.13	1929.57	1803.62	1650.93	1531.68	1472.44	1408.27	1266.03	1250.53	1177.52	958.13	929.92	895.45
2096	1714.32	1877.45	1928.12	1929.59	1803.63	1650.93	1531.68	1472.44	1408.28	1266.03	1250.53	1177.52	958.12	929.92	895.45
2097	1714.32	1877.43	1928.11	1929.60	1803.64	1650.93	1531.68	1472.45	1408.29	1266.03	1250.53	1177.53	958.12	929.93	895.45
2098	1714.31	1877.40	1928.11	1929.61	1803.65	1650.94	1531.68	1472.45	1408.30	1266.03	1250.54	1177.54	958.11	929.93	895.45
2099	1714.30	1877.37	1928.10	1929.62	1803.66	1650.94	1531.68	1472.46	1408.30	1266.03	1250.54	1177.54	958.11	929.93	895.45
2100	1714.30	1877.35	1928.09	1929.64	1803.67	1650.94	1531.68	1472.46	1408.31	1266.03	1250.54	1177.55	958.11	929.93	895.45
2101	1714.29	1877.32	1928.09	1929.65	1803.68	1650.94	1531.68	1472.47	1408.32	1266.03	1250.54	1177.55	958.10	929.93	895.45
2102	1714.28	1877.29	1928.08	1929.66	1803.69	1650.95	1531.69	1472.48	1408.32	1266.03	1250.55	1177.56	958.10	929.93	895.45
2103	1714.28	1877.27	1928.07	1929.67	1803.70	1650.95	1531.69	1472.48	1408.33	1266.03	1250.55	1177.56	958.09	929.93	895.46
2104	1714.27	1877.24	1928.06	1929.69	1803.71	1650.95	1531.69	1472.49	1408.34	1266.03	1250.55	1177.57	958.09	929.93	895.46
2105	1714.26	1877.22	1928.06	1929.70	1803.72	1650.96	1531.69	1472.49	1408.34	1266.03	1250.55	1177.57	958.08	929.94	895.46
2106	1714.26	1877.19	1928.05	1929.71	1803.73	1650.96	1531.69	1472.50	1408.35	1266.03	1250.56	1177.58	958.08	929.94	895.46
2107	1714.25	1877.16	1928.04	1929.72	1803.74	1650.96	1531.69	1472.50	1408.36	1266.03	1250.56	1177.58	958.08	929.94	895.46
2108	1714.24	1877.14	1928.04	1929.73	1803.75	1650.97	1531.69	1472.51	1408.36	1266.03	1250.56	1177.59	958.07	929.94	895.46
2109	1714.24	1877.11	1928.03	1929.75	1803.76	1650.97	1531.69	1472.51	1408.37	1266.03	1250.56	1177.59	958.07	929.94	895.46
2110	1714.23	1877.09	1928.02	1929.76	1803.77	1650.97	1531.70	1472.52	1408.38	1266.03	1250.57	1177.60	958.06	929.94	895.46
2111	1714.22	1877.06	1928.02	1929.77	1803.78	1650.97	1531.70	1472.52	1408.38	1266.03	1250.57	1177.60	958.06	929.94	895.46
2112	1714.22	1877.04	1928.01	1929.78	1803.79	1650.98	1531.70	1472.53	1408.39	1266.03	1250.57	1177.61	958.05	929.95	895.46
2113	1714.21	1877.01	1928.00	1929.80	1803.80	1650.98	1531.70	1472.53	1408.40	1266.02	1250.57	1177.62	958.05	929.95	895.46
2114	1714.20	1876.98	1928.00	1929.81	1803.81	1650.98	1531.70	1472.54	1408.40	1266.02	1250.58	1177.62	958.05	929.95	895.46
2115	1714.20	1876.96	1927.99	1929.82	1803.82	1650.99	1531.70	1472.54	1408.41	1266.02	1250.58	1177.63	958.04	929.95	895.46
2116	1714.19	1876.93	1927.98	1929.83	1803.83	1650.99	1531.70	1472.55	1408.42	1266.02	1250.58	1177.63	958.04	929.95	895.46
2117	1714.18	1876.91	1927.98	1929.85	1803.84	1650.99	1531.70	1472.56	1408.42	1266.02	1250.59	1177.64	958.03	929.95	895.46
2118	1714.18	1876.88	1927.97	1929.86	1803.85	1651.00	1531.71	1472.56	1408.43	1266.02	1250.59	1177.64	958.03	929.95	895.46
2119	1714.17	1876.85	1927.96	1929.87	1803.86	1651.00	1531.71	1472.57	1408.44	1266.02	1250.59	1177.65	958.02	929.95	895.46
2120	1714.16	1876.83	1927.96	1929.88	1803.87	1651.00	1531.71	1472.57	1408.44	1266.02	1250.59	1177.65	958.02	929.96	895.46
2121	1714.16	1876.80	1927.95	1929.89	1803.88	1651.00	1531.71	1472.58	1408.45	1266.02	1250.60	1177.66	958.02	929.96	895.46
2122	1714.15	1876.78	1927.94	1929.91	1803.89	1651.01	1531.71	1472.58	1408.46	1266.02	1250.60	1177.66	958.01	929.96	895.46
2123	1714.14	1876.75	1927.94	1929.92	1803.90	1651.01	1531.71	1472.59	1408.46	1266.02	1250.60	1177.67	958.01	929.96	895.46
2124	1714.14	1876.73	1927.93	1929.93	1803.91	1651.01	1531.71	1472.59	1408.47	1266.02	1250.60	1177.67	958.00	929.96	895.46
2125	1714.13	1876.70	1927.92	1929.94	1803.92	1651.02	1531.72	1472.60	1408.48	1266.02	1250.61	1177.68	958.00	929.96	895.46
2126	1714.12	1876.67	1927.92	1929.96	1803.93	1651.02	1531.72	1472.60	1408.48	1266.02	1250.61	1177.69	957.99	929.96	895.46
2127	1714.12	1876.65	1927.91	1929.97	1803.94	1651.02	1531.72	1472.61	1408.49	1266.02	1250.61	1177.69	957.99	929.97	895.46
2128	1714.11	1876.62	1927.91	1929.98	1803.95	1651.03	1531.72	1472.61	1408.50	1266.02	1250.61	1177.70	957.98	929.97	895.46
2129	1714.10	1876.60	1927.90	1929.99	1803.96	1651.03	1531.72	1472.62	1408.50	1266.02	1250.62	1177.70	957.98	929.97	895.46
2130	1714.10	1876.57	1927.89	1930.00	1803.97	1651.03	1531.72	1472.62	1408.51	1266.02	1250.62	1177.71	957.98	929.97	895.46
2131	1714.09	1876.55	1927.89	1930.02	1803.98	1651.03	1531.72	1472.63	1408.52	1266.02	1250.62	1177.71	957.97	929.97	895.46
2132	1714.08	1876.52	1927.88	1930.03	1803.99	1651.04	1531.72	1472.63	1408.52	1266.02	1250.63	1177.72	957.97	929.97	895.46
2133	1714.07	1876.50	1927.87	1930.04	1804.00	1651.04	1531.72	1472.64	1408.53	1266.02	1250.63	1177.72	957.96	929.97	895.46
2134	1714.07	1876.47	1927.87	1930.05	1804.01	1651.04	1531.73	1472.65	1408.54	1266.02	1250.63	1177.73	957.96	929.97	895.46
2135	1714.06	1876.44	1927.86	1930.07	1804.02	1651.05	1531.73	1472.65	1408.54	1266.02	1250.63	1177.73	957.95	929.98	895.46
2136	1714.05	1876.42	1927.86	1930.08	1804.03	1651.05	1531.73	1472.66	1408.55	1266.02	1250.64	1177.74	957.95	929.98	895.46
2137	1714.05	1876.39	1927.85	1930.09	1804.04	1651.05	1531.73	1472.66	1408.56	1266.02	1250.64	1177.74	957.94	929.98	895.46
2138	1714.04	1876.37	1927.84	1930.10	1804.05	1651.06	1531.73	1472.67	1408.56	1266.02	1250.64	1177.75	957.94	929.98	895.46
2139	1714.03	1876.34	1927.84	1930.11	1804.06	1651.06	1531.73	1472.67	1408.57	1266.02	1250.64	1177.76	957.94	929.98	895.46
2140	1714.03	1876.32	1927.83	1930.13	1804.07	1651.06	1531.73	1472.68	1408.58	1266.02	1250.65	1177.76	957.93	929.98	895.46
2141	1714.02	1876.29	1927.82	1930.14	1804.08	1651.06	1531.73	1472.68	1408.58	1266.02	1250.65	1177.77	957.93	929.98	895.46
2142	1714.01	1876.27	1927.82	1930.15	1804.09	1651.07	1531.74	1472.69	1408.59	1266.02	1250.65	1177.77	957.92	929.99	895.46
2143	1714.01	1876.24	1927.81	1930.16	1804.10	1651.07	1531.74	1472.69	1408.60	1266.02	1250.65	1177.78	957.92	929.99	895.47
2144	1714.00	1876.22	1927.81	1930.17	1804.11	1651.07	1531.74	1472.70	1408.60	1266.01	1250.66	1177.78	957.91	929.99	895.47
2145	1713.99	1876.19	1927.80	1930.19	1804.12	1651.08	1531.74	1472.70	1408.61	1266.01	1250.66	1177.79	957.91	929.99	895.47
2146	1713.98	1876.17	1927.79	1930.20	1804.13	1651.08	1531.74	1472.71	1408.62	1266.01	1250.66	1177.79	957.90	929.99	895.47
2147	1713.98	1876.14	1927.79	1930.21	1804.14	1651.08	1531.74	1472.71	1408.62	1266.01	1250.67	1177.80	957.90	929.99	895.47
2148	1713.97	1876.12	1927.78	1930.22	1804.15	1651.08	1531.74	1472.72	1408.63	1266.01	1250.67	1177.80	957.90	929.99	895.47
2149	1713.96	1876.09	1927.78	1930.23	1804.16	1651.09	1531.74	1472.72	1408.64	1266.01	1250.67	1177.81	957.89	930.00	895.47
2150	1713.96	1876.07	1927.77	1930.25	1804.17	1651.09	1531.75	1472.73	1408.64	1266.01	1250.67	1177.81	957.89	930.00	895.47
2151	1713.95	1876.04	1927.76	1930.26	1804.18	1651.09	1531.75	1472.74	1408.65	1266.01	1250.68	1177.82	957.88	930.00	895.47
2152	1713.94	1876.01	1927.76	1930.27	1804.19	1651.10	1531.75	1472.74	1408.66	1266.01	1250.68	1177.83	957.88	930.00	895.47
2153	1713.94	1875.99	1927.75	1930.28	1804.20	1651.10	1531.75	1472.75	1408.66	1266.01	1250.68	1177.83	957.87	930.00	895.47
2154	1713.93	1875.96	1927.75	1930.29	1804.21	1651.10	1531.75	1472.75	1408.67	1266.01	1250.68	1177.84	957.87	930.00	895.47
2155	1713.92	1875.94	1927.74	1930.31	1804.22	1651.11	1531.75	1472.76	1408.68	1266.01	1250.69	1177.84	957.86	930.00	895.47
2156	1713.92	1875.91	1927.73	1930.32	1804.23	1651.11	1531.75	1472.76	1408.68	1266.01	1250.69	1177.85	957.86	930.01	895.47
2157	1713.91	1875.89	1927.73	1930.33	1804.24	1651.11	1531.75	1472.77	1408.69	1266.01	1250.69	1177.85	957.85	930.01	895.47
2158	1713.90	1875.86	1927.72	1930.34	1804.25	1651.11	1531.75	1472.77	1408.70	1266.01	1250.70	1177.86	957.85	930.01	895.47
2159	1713.89	1875.84	1927.72	1930.35	1804.26	1651.12	1531.76	1472.78	1408.70	1266.01	1250.70	1177.86	957.84	930.01	895.47
2160	1713.89	1875.81	1927.71	1930.37	1804.27	1651.12	1531.76	1472.78	1408.71	1266.01	1250.70	1177.87	957.84	930.01	895.47
2161	1713.88	1875.79	1927.71	1930.38	1804.28	1651.12	1531.76	1472.79	1408.72	1266.01	1250.70	1177.87	957.84	930.01	895.47
2162	1713.87	1875.76	1927.70	1930.39	1804.29	1651.13	1531.76	1472.79	1408.72	1266.01	1250.71	1177.88	957.83	930.01	895.47
2163	1713.87	1875.74	1927.69	1930.40	1804.30	1651.13	1531.76	1472.80	1408.73	1266.01	1250.71	1177.88	957.83	930.02	895.47
2164	1713.86	1875.71	1927.69	1930.41	1804.31	1651.13	1531.76	1472.80	1408.74	1266.01	1250.71	1177.89	957.82	930.02	895.47
2165	1713.85	1875.69	1927.68	1930.43	1804.32	1651.13	1531.76	1472.81	1408.74	1266.01	1250.72	1177.90	957.82	930.02	895.47
2166	1713.84	1875.66	1927.68	1930.44	1804.33	1651.14	1531.76	1472.81	1408.75	1266.01	1250.72	1177.90	957.81	930.02	895.47
2167	1713.84	1875.64	1927.67	1930.45	1804.34	1651.14	1531.77	1472.82	1408.76	1266.01	1250.72	1177.91	957.81	930.02	895.47
2168	1713.83	1875.61	1927.67	1930.46	1804.35	1651.14	1531.77	1472.82	1408.76	1266.01	1250.72	1177.91	957.80	930.02	895.47
2169	1713.82	1875.59	1927.66	1930.47	1804.36	1651.15	1531.77	1472.83	1408.77	1266.01	1250.73	1177.92	957.80	930.02	895.47
2170	1713.82	1875.57	1927.66	1930.49	1804.37	1651.15	1531.77	1472.84	1408.78	1266.01	1250.73	1177.92	957.79	930.03	895.47
2171	1713.81	1875.54	1927.65	1930.50	1804.38	1651.15	1531.77	1472.84	1408.78	1266.01	1250.73	1177.93	957.79	930.03	895.47
2172	1713.80	1875.52	1927.64	1930.51	1804.39	1651.16	1531.77	1472.85	1408.79	1266.01	1250.73	1177.93	957.78	930.03	895.47
2173	1713.79	1875.49	1927.64	1930.52	1804.40	1651.16	1531.77	1472.85	1408.80	1266.01	1250.74	1177.94	957.78	930.03	895.47
2174	1713.79	1875.47	1927.63	1930.53	1804.41	1651.16	1531.77	1472.86	1408.80	1266.01	1250.74	1177.94	957.78	930.03	895.47
2175	1713.78	1875.44	1927.63	1930.54	1804.42	1651.16	1531.77	1472.86	1408.81	1266.01	1250.74	1177.95	957.77	930.03	895.47
2176	1713.77	1875.42	1927.62	1930.56	1804.43	1651.17	1531.78	1472.87	1408.82	1266.01	1250.75	1177.95	957.77	930.03	895.47
2177	1713.77	1875.39	1927.62	1930.57	1804.44	1651.17	1531.78	1472.87	1408.82	1266.01	1250.75	1177.96	957.76	930.04	895.47
2178	1713.76	1875.37	1927.61	1930.58	1804.45	1651.17	1531.78	1472.88	1408.83	1266.01	1250.75	1177.97	957.76	930.04	895.47
2179	1713.75	1875.34	1927.61	1930.59	1804.46	1651.18	1531.78	1472.88	1408.84	1266.00	1250.75	1177.97	957.75	930.04	895.47
2180	1713.74	1875.32	1927.60	1930.60	1804.47	1651.18	1531.78	1472.89	1408.84	1266.00	1250.76	1177.98	957.75	930.04	895.47
2181	1713.74	1875.29	1927.60	1930.62	1804.48	1651.18	1531.78	1472.89	1408.85	1266.00	1250.76	1177.98	957.74	930.04	895.47
2182	1713.73	1875.27	1927.59	1930.63	1804.49	1651.18	1531.78	1472.90	1408.86	1266.00	1250.76	1177.99	957.74	930.04	895.47
2183	1713.72	1875.24	1927.58	1930.64	1804.50	1651.19	1531.78	1472.90	1408.86	1266.00	1250.77	1177.99	957.73	930.05	895.47
2184	1713.72	1875.22	1927.58	1930.65	1804.51	1651.19	1531.78	1472.91	1408.87	1266.00	1250.77	1178.00	957.73	930.05	895.47
2185	1713.71	1875.20	1927.57	1930.66	1804.52	1651.19	1531.79	1472.91	1408.88	1266.00	1250.77	1178.00	957.72	930.05	895.47
2186	1713.70	1875.17	1927.57	1930.67	1804.53	1651.20	1531.79	1472.92	1408.88	1266.00	1250.77	1178.01	957.72	930.05	895.47
2187	1713.69	1875.15	1927.56	1930.69	1804.54	1651.20	1531.79	1472.92	1408.89	1266.00	1250.78	1178.01	957.71	930.05	895.47
2188	1713.69	1875.12	1927.56	1930.70	1804.55	1651.20	1531.79	1472.93	1408.90	1266.00	1250.78	1178.02	957.71	930.05	895.47
2189	1713.68	1875.10	1927.55	1930.71	1804.56	1651.20	1531.79	1472.94	1408.90	1266.00	1250.78	1178.02	957.70	930.05	895.47
2190	1713.67	1875.07	1927.55	1930.72	1804.57	1651.21	1531.79	1472.94	1408.91	1266.00	1250.79	1178.03	957.70	930.06	895.47
2191	1713.67	1875.05	1927.54	1930.73	1804.58	1651.21	1531.79	1472.95	1408.92	1266.00	1250.79	1178.04	957.70	930.06	895.47
2192	1713.66	1875.02	1927.54	1930.75	1804.59	1651.21	1531.79	1472.95	1408.92	1266.00	1250.79	1178.04	957.69	930.06	895.47
2193	1713.65	1875.00	1927.53	1930.76	1804.60	1651.22	1531.79	1472.96	1408.93	1266.00	1250.79	1178.05	957.69	930.06	895.47
2194	1713.64	1874.98	1927.53	1930.77	1804.61	1651.22	1531.79	1472.96	1408.94	1266.00	1250.80	1178.05	957.68	930.06	895.48
2195	1713.64	1874.95	1927.52	1930.78	1804.62	1651.22	1531.80	1472.97	1408.94	1266.00	1250.80	1178.06	957.68	930.06	895.48
2196	1713.63	1874.93	1927.52	1930.79	1804.63	1651.23	1531.80	1472.97	1408.95	1266.00	1250.80	1178.06	957.67	930.07	895.48
2197	1713.62	1874.90	1927.51	1930.80	1804.64	1651.23	1531.80	1472.98	1408.96	1266.00	1250.81	1178.07	957.67	930.07	895.48
2198	1713.61	1874.88	1927.51	1930.82	1804.65	1651.23	1531.80	1472.98	1408.96	1266.00	1250.81	1178.07	957.66	930.07	895.48
2199	1713.61	1874.85	1927.50	1930.83	1804.66	1651.23	1531.80	1472.99	1408.97	1266.00	1250.81	1178.08	957.66	930.07	895.48
2200	1713.60	1874.83	1927.50	1930.84	1804.67	1651.24	1531.80	1472.99	1408.98	1266.00	1250.81	1178.08	957.65	930.07	895.48
2201	1713.59	1874.81	1927.49	1930.85	1804.68	1651.24	1531.80	1473.00	1408.98	1266.00	1250.82	1178.09	957.65	930.07	895.48
2202	1713.58	1874.78	1927.49	1930.86	1804.69	1651.24	1531.80	1473.00	1408.99	1266.00	1250.82	1178.09	957.64	930.07	895.48
2203	1713.58	1874.76	1927.48	1930.87	1804.70	1651.25	1531.80	1473.01	1409.00	1266.00	1250.82	1178.10	957.64	930.08	895.48
2204	1713.57	1874.73	1927.48	1930.89	1804.71	1651.25	1531.81	1473.01	1409.00	1266.00	1250.83	1178.11	957.63	930.08	895.48
