MATCHUP_ID;site;PI;lat_IS;lon_IS;TIME_IS;PQC;MQC;land_dist_IS;thetas_IS;thetav_IS;dphi_IS;rho_wn_IS_412;rho_wn_IS_443;rho_wn_IS_490;rho_wn_IS_510;rho_wn_IS_560;rho_wn_IS_620;rho_wn_IS_665;rho_wn_IS_681;rho_wn_IS_708;rho_wn_IS_753;rho_wn_IS_778;rho_wn_IS_865;rho_wn_IS_885;Lu_IS_412;Lu_IS_443;Lu_IS_490;Lu_IS_510;Lu_IS_560;Lu_IS_620;Lu_IS_665;Lu_IS_681;Lu_IS_708;Lu_IS_753;Lu_IS_778;Lu_IS_865;Lu_IS_885;Ld_IS_412;Ld_IS_443;Ld_IS_490;Ld_IS_510;Ld_IS_560;Ld_IS_620;Ld_IS_665;Ld_IS_681;Ld_IS_708;Ld_IS_753;Ld_IS_778;Ld_IS_865;Ld_IS_885;Ed_IS_412;Ed_IS_443;Ed_IS_490;Ed_IS_510;Ed_IS_560;Ed_IS_620;Ed_IS_665;Ed_IS_681;Ed_IS_708;Ed_IS_753;Ed_IS_778;Ed_IS_865;Ed_IS_885
FBOX_164_b_oc;FerryBox;KaiSoerensen;    54.801;    10.819;20090914T142255Z;P10100100;M110100001110030101;     2.000;    63.696;    40.000;   234.991;  4.4553639e-03;  4.1239964e-03;  4.1714859e-03;  4.2211863e-03;  4.2826144e-03;  1.3271516e-03;  9.4186326e-04;  1.4573812e-03;  1.3134993e-04;            NaN;            NaN;            NaN;            NaN;  1.5069799e+00;  1.7274100e+00;  1.9177901e+00;  1.8838201e+00;  1.8107800e+00;  1.3773400e+00;  1.2753900e+00;  1.2403001e+00;  1.0522200e+00;  8.8519001e-01;  8.8748002e-01;  6.9471002e-01;  6.5300000e-01;  4.6844040e+01;  5.4401539e+01;  5.9701420e+01;  5.8178909e+01;  5.5221802e+01;  4.9151588e+01;  4.6457359e+01;  4.4045940e+01;  3.9956711e+01;  3.4506260e+01;  3.4942421e+01;  2.7933109e+01;  2.6444250e+01;  1.6208556e+02;  1.7908159e+02;  1.8705112e+02;  1.8245122e+02;  1.7170486e+02;  1.5239142e+02;  1.4506660e+02;  1.3888290e+02;  1.2516922e+02;  1.1284939e+02;  1.1260998e+02;  9.1099228e+01;  8.6325981e+01
FBOX_165_b_oc;FerryBox;KaiSoerensen;    54.803;    10.820;20090914T142315Z;P10100100;M110100001110030101;     2.000;    63.816;    40.000;   235.073;  2.4012444e-03;  2.0694104e-03;  2.1920302e-03;  2.2946601e-03;  2.4357448e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4798599e+00;  1.6999900e+00;  1.8938800e+00;  1.8630700e+00;  1.7947700e+00;  1.3532500e+00;  1.2528400e+00;  1.2216800e+00;  1.0336400e+00;  8.6926001e-01;  8.6993003e-01;  6.8273997e-01;  6.4267999e-01;  5.0535000e+01;  5.8911919e+01;  6.4959091e+01;  6.3396900e+01;  6.0329010e+01;  5.3917740e+01;  5.1047020e+01;  4.8435081e+01;  4.4001789e+01;  3.7981529e+01;  3.8444141e+01;  3.0787840e+01;  2.9117889e+01;  1.6860472e+02;  1.8629123e+02;  1.9448688e+02;  1.8972838e+02;  1.7848485e+02;  1.5853018e+02;  1.5093341e+02;  1.4453375e+02;  1.3039996e+02;  1.1741662e+02;  1.1717609e+02;  9.4723442e+01;  8.9775932e+01
FBOX_166_b_oc;FerryBox;KaiSoerensen;    54.804;    10.822;20090914T142335Z;P00100100;M110100001110030101;     2.000;    63.818;    40.000;   235.155;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.5333700e+00;  1.7567101e+00;  1.9503400e+00;  1.9179800e+00;  1.8461601e+00;  1.3961700e+00;  1.2934400e+00;  1.2610900e+00;  1.0712800e+00;  8.9846998e-01;  8.9916003e-01;  7.0572001e-01;  6.6320002e-01;  6.1860100e+01;  7.2409409e+01;  8.0066818e+01;  7.8248833e+01;  7.4766022e+01;  6.7421432e+01;  6.4139664e+01;  6.0975071e+01;  5.5694981e+01;  4.8251400e+01;  4.8932629e+01;  3.9555550e+01;  3.7558331e+01;  1.7440166e+02;  1.9268633e+02;  2.0113643e+02;  1.9618745e+02;  1.8452206e+02;  1.6401981e+02;  1.5621957e+02;  1.4959143e+02;  1.3501114e+02;  1.2158454e+02;  1.2125219e+02;  9.8142677e+01;  9.3036484e+01
FBOX_167_b_oc;FerryBox;KaiSoerensen;    54.806;    10.823;20090914T142355Z;P10100100;M110100001110030101;     2.000;    63.819;    40.000;   235.236;  1.9162452e-03;  1.4874659e-03;  1.5050111e-03;  1.5999566e-03;  1.7143647e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.5973001e+00;  1.8277600e+00;  2.0232501e+00;  1.9878500e+00;  1.9099400e+00;  1.4603200e+00;  1.3545099e+00;  1.3191200e+00;  1.1260999e+00;  9.4487000e-01;  9.4580001e-01;  7.4237001e-01;  6.9871998e-01;  5.5919258e+01;  6.5210274e+01;  7.1892960e+01;  7.0169281e+01;  6.6795158e+01;  5.9842350e+01;  5.6732231e+01;  5.3850071e+01;  4.9031570e+01;  4.2339489e+01;  4.2895199e+01;  3.4437149e+01;  3.2617039e+01;  1.7994386e+02;  1.9881508e+02;  2.0752484e+02;  2.0243924e+02;  1.9037273e+02;  1.6927310e+02;  1.6125037e+02;  1.5444423e+02;  1.3956328e+02;  1.2549437e+02;  1.2520799e+02;  1.0132332e+02;  9.6170059e+01
FBOX_168_b_oc;FerryBox;KaiSoerensen;    54.808;    10.824;20090914T142415Z;P10100100;M110100001110030101;     2.000;    63.940;    40.000;   235.318;  3.8063827e-03;  3.5136861e-03;  3.5894099e-03;  3.6461240e-03;  3.7260868e-03;  9.9758966e-04;  6.7204448e-04;  1.1750318e-03;  3.4906506e-06;            NaN;            NaN;            NaN;            NaN;  1.6054900e+00;  1.8339300e+00;  2.0275199e+00;  1.9888000e+00;  1.9057200e+00;  1.4486800e+00;  1.3420800e+00;  1.3071800e+00;  1.1131999e+00;  9.3344003e-01;  9.3435001e-01;  7.3329997e-01;  6.9208997e-01;  5.0844719e+01;  5.8759819e+01;  6.4110512e+01;  6.2356991e+01;  5.8926231e+01;  5.2362862e+01;  4.9422981e+01;  4.6852829e+01;  4.2545380e+01;  3.6695969e+01;  3.7138729e+01;  2.9696270e+01;  2.8116680e+01;  1.8552124e+02;  2.0493849e+02;  2.1386261e+02;  2.0859792e+02;  1.9615137e+02;  1.7449452e+02;  1.6625464e+02;  1.5924370e+02;  1.4397125e+02;  1.2938290e+02;  1.2909647e+02;  1.0452074e+02;  9.9274986e+01
FBOX_169_b_oc;FerryBox;KaiSoerensen;    54.810;    10.825;20090914T142435Z;P10100100;M110100001110030101;     2.000;    63.941;    40.000;   235.400;  4.4613065e-03;  4.1969695e-03;  4.2882236e-03;  4.3732066e-03;  4.4808781e-03;  1.9029272e-03;  1.6151494e-03;  2.1276752e-03;  1.0224405e-03;  5.1438966e-04;  3.3963317e-04;  3.3452760e-05;            NaN;  1.6223700e+00;  1.8494500e+00;  2.0412800e+00;  2.0048001e+00;  1.9236799e+00;  1.4595701e+00;  1.3518900e+00;  1.3176600e+00;  1.1225600e+00;  9.4191003e-01;  9.4248003e-01;  7.4070001e-01;  6.9735003e-01;  4.9321590e+01;  5.6756710e+01;  6.1573231e+01;  5.9775330e+01;  5.6325680e+01;  4.9880230e+01;  4.7032009e+01;  4.4567822e+01;  4.0459560e+01;  3.4897732e+01;  3.5297451e+01;  2.8256001e+01;  2.6743670e+01;  1.9088994e+02;  2.1084062e+02;  2.1995137e+02;  2.1455022e+02;  2.0161998e+02;  1.7943620e+02;  1.7096475e+02;  1.6374431e+02;  1.4815205e+02;  1.3308145e+02;  1.3280806e+02;  1.0752360e+02;  1.0197430e+02
FBOX_170_b_oc;FerryBox;KaiSoerensen;    54.811;    10.826;20090914T142455Z;P10100100;M110100001110030101;     2.000;    63.942;    40.000;   235.481;  2.7248564e-03;  2.3907593e-03;  2.4770489e-03;  2.5750364e-03;  2.6940924e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.6372401e+00;  1.8651100e+00;  2.0579500e+00;  2.0199699e+00;  1.9359601e+00;  1.4592900e+00;  1.3495500e+00;  1.3161300e+00;  1.1188800e+00;  9.3611997e-01;  9.3703997e-01;  7.3609000e-01;  6.9428003e-01;  5.4631901e+01;  6.3153389e+01;  6.8920227e+01;  6.7037682e+01;  6.3400299e+01;  5.6474060e+01;  5.3401390e+01;  5.0655182e+01;  4.6070751e+01;  3.9736229e+01;  4.0233650e+01;  3.2280991e+01;  3.0589161e+01;  1.9580238e+02;  2.1619179e+02;  2.2553069e+02;  2.1995923e+02;  2.0663133e+02;  1.8390665e+02;  1.7527034e+02;  1.6790692e+02;  1.5199002e+02;  1.3642766e+02;  1.3609436e+02;  1.1017815e+02;  1.0462357e+02
FBOX_171_b_oc;FerryBox;KaiSoerensen;    54.813;    10.827;20090914T142515Z;P00100100;M110100001110030101;     2.000;    64.063;    40.000;   235.562;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.6748600e+00;  1.8841400e+00;  2.0564899e+00;  2.0243599e+00;  1.9450099e+00;  1.4655200e+00;  1.3765399e+00;  1.3570100e+00;  1.1582299e+00;  9.8543000e-01;  1.0006500e+00;  8.0078000e-01;  7.5551999e-01;  7.1645493e+01;  8.1322563e+01;  8.8721970e+01;  8.7138397e+01;  8.4585159e+01;  7.8126717e+01;  7.5543892e+01;  7.2325188e+01;  6.6662720e+01;  5.8490231e+01;  5.8502811e+01;  4.6849319e+01;  4.4613689e+01;  2.0021219e+02;  2.2107034e+02;  2.3055440e+02;  2.2482227e+02;  2.1121681e+02;  1.8805794e+02;  1.7922630e+02;  1.7167847e+02;  1.5549550e+02;  1.3951860e+02;  1.3914612e+02;  1.1272881e+02;  1.0707058e+02
FBOX_172_b_oc;FerryBox;KaiSoerensen;    54.814;    10.828;20090914T142535Z;P10100100;M110100001110030101;     2.000;    64.064;    40.000;   235.644;  2.4798592e-03;  2.1939546e-03;  2.3299492e-03;  2.4378873e-03;  2.5921253e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.6568000e+00;  1.8863300e+00;  2.0802200e+00;  2.0416100e+00;  1.9574200e+00;  1.4771399e+00;  1.3672500e+00;  1.3346601e+00;  1.1342000e+00;  9.5062000e-01;  9.5209998e-01;  7.4868000e-01;  7.0670003e-01;  5.5799541e+01;  6.4327454e+01;  6.9976868e+01;  6.8015137e+01;  6.4206360e+01;  5.7123009e+01;  5.3985950e+01;  5.1191879e+01;  4.6568550e+01;  4.0152748e+01;  4.0655441e+01;  3.2625858e+01;  3.0894039e+01;  2.0375627e+02;  2.2504564e+02;  2.3466632e+02;  2.2884471e+02;  2.1497272e+02;  1.9151610e+02;  1.8251056e+02;  1.7483095e+02;  1.5842010e+02;  1.4208974e+02;  1.4179968e+02;  1.1487492e+02;  1.0910821e+02
FBOX_173_b_oc;FerryBox;KaiSoerensen;    54.816;    10.830;20090914T142555Z;P10100100;M110100001110030101;     2.000;    64.066;    40.000;   235.725;  1.9447485e-03;  1.5722944e-03;  1.6286397e-03;  1.7002818e-03;  1.8043271e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7430400e+00;  1.9770401e+00;  2.1684999e+00;  2.1218200e+00;  2.0256100e+00;  1.5410200e+00;  1.4289500e+00;  1.3930500e+00;  1.1865200e+00;  9.9686003e-01;  9.9924999e-01;  7.8858000e-01;  7.4307001e-01;  6.0633091e+01;  6.9915939e+01;  7.6122459e+01;  7.4008682e+01;  6.9928123e+01;  6.2448441e+01;  5.9155411e+01;  5.6140781e+01;  5.1190781e+01;  4.4151348e+01;  4.4742260e+01;  3.6049480e+01;  3.4222710e+01;  2.0681653e+02;  2.2841493e+02;  2.3822682e+02;  2.3233418e+02;  2.1823149e+02;  1.9444402e+02;  1.8539674e+02;  1.7756065e+02;  1.6098836e+02;  1.4436728e+02;  1.4404083e+02;  1.1666058e+02;  1.1082511e+02
FBOX_174_b_oc;FerryBox;KaiSoerensen;    54.818;    10.831;20090914T142615Z;P10100100;M110100001110030101;     2.000;    64.187;    40.000;   235.806;  6.3210674e-04;  2.8340222e-04;  4.2275348e-04;  5.2529733e-04;  6.6985016e-04;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7504801e+00;  1.9893100e+00;  2.1860700e+00;  2.1392000e+00;  2.0432899e+00;  1.5600700e+00;  1.4473100e+00;  1.4108100e+00;  1.2008200e+00;  1.0113600e+00;  1.0132800e+00;  7.9917997e-01;  7.5265002e-01;  6.4944183e+01;  7.5012306e+01;  8.1787170e+01;  7.9554192e+01;  7.5288483e+01;  6.7490692e+01;  6.4057198e+01;  6.0855919e+01;  5.5576599e+01;  4.8024578e+01;  4.8715549e+01;  3.9378311e+01;  3.7431709e+01;  2.0901422e+02;  2.3098047e+02;  2.4095866e+02;  2.3500429e+02;  2.2076297e+02;  1.9674582e+02;  1.8762186e+02;  1.7973978e+02;  1.6297758e+02;  1.4613821e+02;  1.4578946e+02;  1.1810027e+02;  1.1226554e+02
FBOX_175_b_oc;FerryBox;KaiSoerensen;    54.820;    10.831;20090914T142635Z;P10100100;M110100001110030101;     2.000;    64.188;    40.000;   235.887;  5.2189457e-03;  5.0164162e-03;  4.8760972e-03;  4.8644479e-03;  4.6717587e-03;  1.6615522e-03;  1.3208559e-03;  1.9653129e-03;  6.4566121e-04;  1.0557579e-04;  3.9963839e-04;  5.0359101e-04;  4.2457885e-04;  1.7733600e+00;  1.9933000e+00;  2.1719000e+00;  2.1369400e+00;  2.0551801e+00;  1.5577700e+00;  1.4647400e+00;  1.4483800e+00;  1.2325000e+00;  1.0507200e+00;  1.0668401e+00;  8.5338998e-01;  8.0571002e-01;  5.1706841e+01;  5.8164131e+01;  6.2804390e+01;  6.1464149e+01;  5.9292240e+01;  5.3994141e+01;  5.1883610e+01;  4.9550419e+01;  4.5423531e+01;  3.9917309e+01;  3.9844872e+01;  3.1666019e+01;  3.0033590e+01;  2.1060306e+02;  2.3281140e+02;  2.4302397e+02;  2.3708127e+02;  2.2275363e+02;  1.9861678e+02;  1.8941902e+02;  1.8144653e+02;  1.6454749e+02;  1.4753590e+02;  1.4727879e+02;  1.1930387e+02;  1.1335039e+02
FBOX_176_b_oc;FerryBox;KaiSoerensen;    54.822;    10.832;20090914T142655Z;P10100100;M110100001110030101;     2.000;    64.190;    40.000;   235.968;  4.3075978e-03;  4.1151202e-03;  4.0541178e-03;  4.0708765e-03;  3.9048536e-03;  6.9351896e-04;  3.2051748e-04;  9.5448100e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7344600e+00;  1.9503900e+00;  2.1316400e+00;  2.0996101e+00;  2.0211501e+00;  1.5177100e+00;  1.4264400e+00;  1.4122699e+00;  1.1967200e+00;  1.0216399e+00;  1.0376800e+00;  8.3090001e-01;  7.8254998e-01;  5.2982170e+01;  5.9697659e+01;  6.4584023e+01;  6.3240978e+01;  6.1058071e+01;  5.5683949e+01;  5.3524281e+01;  5.1142799e+01;  4.6887051e+01;  4.1191799e+01;  4.1138309e+01;  3.2674049e+01;  3.0990450e+01;  2.1142778e+02;  2.3396455e+02;  2.4445505e+02;  2.3855913e+02;  2.2424606e+02;  1.9999507e+02;  1.9075092e+02;  1.8273169e+02;  1.6572403e+02;  1.4870808e+02;  1.4834373e+02;  1.2018197e+02;  1.1409671e+02
FBOX_177_b_oc;FerryBox;KaiSoerensen;    54.824;    10.833;20090914T142715Z;P10100100;M110100001110030101;     2.000;    64.311;    40.000;   236.048;  2.9690483e-03;  2.7562489e-03;  2.9237502e-03;  3.0101770e-03;  3.1388425e-03;  5.9314015e-04;  2.8014196e-04;  7.7554406e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7188801e+00;  1.9624000e+00;  2.1698000e+00;  2.1288199e+00;  2.0408399e+00;  1.5577101e+00;  1.4462100e+00;  1.4112200e+00;  1.2003900e+00;  1.0118300e+00;  1.0137600e+00;  7.9895997e-01;  7.5348002e-01;  5.6350460e+01;  6.4847191e+01;  7.0445137e+01;  6.8439346e+01;  6.4558098e+01;  5.7482529e+01;  5.4380020e+01;  5.1574848e+01;  4.6951561e+01;  4.0521881e+01;  4.1060131e+01;  3.2996750e+01;  3.1262220e+01;  2.1128117e+02;  2.3403754e+02;  2.4482855e+02;  2.3898436e+02;  2.2480107e+02;  2.0049541e+02;  1.9130608e+02;  1.8323155e+02;  1.6616864e+02;  1.4911214e+02;  1.4878288e+02;  1.2051812e+02;  1.1436654e+02
FBOX_178_b_oc;FerryBox;KaiSoerensen;    54.826;    10.834;20090914T142735Z;P10100100;M110100001110030101;     2.000;    64.313;    40.000;   236.129;  1.5065500e-03;  1.1713347e-03;  1.0640134e-03;  1.0961940e-03;  8.7278544e-04;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7879300e+00;  2.0118301e+00;  2.2007799e+00;  2.1690900e+00;  2.0879200e+00;  1.5691000e+00;  1.4738600e+00;  1.4582601e+00;  1.2390100e+00;  1.0525000e+00;  1.0680799e+00;  8.5272002e-01;  8.0527002e-01;  6.3969681e+01;  7.2940681e+01;  7.9990448e+01;  7.8670937e+01;  7.6501450e+01;  7.0480530e+01;  6.8057373e+01;  6.5124023e+01;  5.9880390e+01;  5.2635349e+01;  5.2613979e+01;  4.1960911e+01;  3.9850811e+01;  2.0951910e+02;  2.3234926e+02;  2.4342174e+02;  2.3765784e+02;  2.2369109e+02;  1.9955582e+02;  1.9039110e+02;  1.8232880e+02;  1.6527991e+02;  1.4838255e+02;  1.4805605e+02;  1.1991335e+02;  1.1378816e+02
FBOX_179_b_oc;FerryBox;KaiSoerensen;    54.828;    10.834;20090914T142755Z;P10100100;M110100001110030101;     2.000;    64.314;    40.000;   236.209;  2.6261692e-03;  2.4181938e-03;  2.3926531e-03;  2.4609735e-03;  2.3260122e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7554200e+00;  1.9762501e+00;  2.1622100e+00;  2.1331899e+00;  2.0562201e+00;  1.5429600e+00;  1.4493099e+00;  1.4355000e+00;  1.2178299e+00;  1.0355700e+00;  1.0515600e+00;  8.4040999e-01;  7.9149997e-01;  5.9226669e+01;  6.7053993e+01;  7.2927238e+01;  7.1510918e+01;  6.9184120e+01;  6.3323318e+01;  6.0959690e+01;  5.8262100e+01;  5.3452740e+01;  4.6948559e+01;  4.6903099e+01;  3.7287781e+01;  3.5413761e+01;  2.0612918e+02;  2.2877872e+02;  2.3984447e+02;  2.3421519e+02;  2.2054417e+02;  1.9672568e+02;  1.8763087e+02;  1.7972052e+02;  1.6286424e+02;  1.4629362e+02;  1.4596729e+02;  1.1811443e+02;  1.1210879e+02
FBOX_180_b_oc;FerryBox;KaiSoerensen;    54.830;    10.835;20090914T142815Z;P10100100;M110100001110030101;     2.000;    64.435;    40.000;   236.289;  2.0434106e-03;  1.7603063e-03;  1.8278991e-03;  1.9248714e-03;  2.0632674e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.5499001e+00;  1.7796000e+00;  1.9798000e+00;  1.9477000e+00;  1.8753300e+00;  1.4266100e+00;  1.3238800e+00;  1.2930900e+00;  1.0965900e+00;  9.2553002e-01;  9.2714000e-01;  7.2911000e-01;  6.8645000e-01;  5.3109249e+01;  6.1822472e+01;  6.8194191e+01;  6.6522789e+01;  6.3199532e+01;  5.6431850e+01;  5.3436520e+01;  5.0662601e+01;  4.6040871e+01;  3.9834431e+01;  4.0337250e+01;  3.2313278e+01;  3.0528851e+01;  2.0135927e+02;  2.2358517e+02;  2.3451205e+02;  2.2903262e+02;  2.1563823e+02;  1.9227280e+02;  1.8340509e+02;  1.7564287e+02;  1.5907799e+02;  1.4302443e+02;  1.4273285e+02;  1.1547598e+02;  1.0962709e+02
FBOX_181_b_oc;FerryBox;KaiSoerensen;    54.832;    10.835;20090914T142835Z;P10100100;M110100001110030101;     2.000;    64.437;    40.000;   236.369;  3.5056723e-03;  3.2485662e-03;  3.3059162e-03;  3.3773859e-03;  3.4854549e-03;  1.0848039e-03;  8.1664633e-04;  1.3239283e-03;  2.1963309e-04;            NaN;            NaN;            NaN;            NaN;  1.5338399e+00;  1.7604600e+00;  1.9571300e+00;  1.9246700e+00;  1.8525200e+00;  1.4143699e+00;  1.3135999e+00;  1.2825500e+00;  1.0885000e+00;  9.2075002e-01;  9.2264003e-01;  7.2661000e-01;  6.8475002e-01;  4.8389511e+01;  5.6155670e+01;  6.1640171e+01;  6.0035709e+01;  5.6865589e+01;  5.0546650e+01;  4.7759609e+01;  4.5252571e+01;  4.1058571e+01;  3.5552849e+01;  3.5993439e+01;  2.8782841e+01;  2.7211981e+01;  1.9588390e+02;  2.1751358e+02;  2.2817471e+02;  2.2281514e+02;  2.0979790e+02;  1.8692227e+02;  1.7822536e+02;  1.7077299e+02;  1.5452524e+02;  1.3902390e+02;  1.3876079e+02;  1.1234951e+02;  1.0644720e+02
FBOX_182_b_oc;FerryBox;KaiSoerensen;    54.834;    10.835;20090914T142855Z;P00100100;M110100001110030101;     2.000;    64.438;    40.000;   236.449;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4668100e+00;  1.6845200e+00;  1.8756599e+00;  1.8459600e+00;  1.7782300e+00;  1.3505200e+00;  1.2528800e+00;  1.2245600e+00;  1.0364100e+00;  8.7419999e-01;  8.7541002e-01;  6.8686002e-01;  6.4500999e-01;  5.8011009e+01;  6.8129547e+01;  7.5687881e+01;  7.4074707e+01;  7.0862717e+01;  6.3873409e+01;  6.0793789e+01;  5.7770370e+01;  5.2739288e+01;  4.5792660e+01;  4.6469849e+01;  3.7501629e+01;  3.5569710e+01;  1.9011555e+02;  2.1105283e+02;  2.2131937e+02;  2.1613206e+02;  2.0344559e+02;  1.8107101e+02;  1.7264259e+02;  1.6535442e+02;  1.4957159e+02;  1.3480148e+02;  1.3448112e+02;  1.0876496e+02;  1.0325892e+02
FBOX_183_b_oc;FerryBox;KaiSoerensen;    54.836;    10.836;20090914T142915Z;P10100100;M110100001110030101;     2.000;    64.559;    40.000;   236.529;  8.7917996e-04;  3.8519284e-04;  3.0735661e-04;  3.8288823e-04;  4.7799228e-04;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4094300e+00;  1.6186800e+00;  1.8028800e+00;  1.7749300e+00;  1.7115300e+00;  1.3001400e+00;  1.2059700e+00;  1.1778001e+00;  9.9957001e-01;  8.4272999e-01;  8.4454000e-01;  6.6196001e-01;  6.2129003e-01;  5.1457321e+01;  6.0632851e+01;  6.7765610e+01;  6.6406158e+01;  6.3627541e+01;  5.7213692e+01;  5.4390671e+01;  5.1625481e+01;  4.7024811e+01;  4.0787029e+01;  4.1384850e+01;  3.3270901e+01;  3.1447660e+01;  1.8449617e+02;  2.0469302e+02;  2.1453546e+02;  2.0942470e+02;  1.9710606e+02;  1.7524733e+02;  1.6706392e+02;  1.5994905e+02;  1.4459283e+02;  1.3047249e+02;  1.3018819e+02;  1.0523322e+02;  9.9745354e+01
FBOX_184_b_oc;FerryBox;KaiSoerensen;    54.838;    10.836;20090914T142935Z;P10100100;M110100001110030101;     2.000;    64.561;    40.000;   236.609;  7.2085120e-04;  3.9442206e-04;  3.3293867e-04;  4.3021848e-04;  2.1501293e-04;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.5710900e+00;  1.7658700e+00;  1.9244800e+00;  1.8976500e+00;  1.8281600e+00;  1.3837500e+00;  1.3014100e+00;  1.2872000e+00;  1.0949399e+00;  9.4123000e-01;  9.5605999e-01;  7.6517999e-01;  7.1986997e-01;  5.8391979e+01;  6.6455711e+01;  7.2575851e+01;  7.1291290e+01;  6.9286842e+01;  6.3744949e+01;  6.1581009e+01;  5.8943600e+01;  5.4221710e+01;  4.7977982e+01;  4.7993809e+01;  3.8429279e+01;  3.6523090e+01;  1.7900349e+02;  1.9849921e+02;  2.0789424e+02;  2.0288914e+02;  1.9085698e+02;  1.6951691e+02;  1.6157797e+02;  1.5471432e+02;  1.3974951e+02;  1.2630682e+02;  1.2602559e+02;  1.0198111e+02;  9.6696548e+01
FBOX_185_b_oc;FerryBox;KaiSoerensen;    54.840;    10.836;20090914T142955Z;P10100100;M110100001110030101;     2.000;    64.562;    40.000;   236.689;  2.6053737e-03;  2.3598013e-03;  2.2664362e-03;  2.3201681e-03;  2.1396779e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.5550600e+00;  1.7497700e+00;  1.9103700e+00;  1.8832800e+00;  1.8135999e+00;  1.3714200e+00;  1.2895000e+00;  1.2755100e+00;  1.0843000e+00;  9.3242002e-01;  9.4766003e-01;  7.5945997e-01;  7.1469003e-01;  5.2889839e+01;  5.9953121e+01;  6.5338890e+01;  6.4113586e+01;  6.2135101e+01;  5.6806839e+01;  5.4709209e+01;  5.2280411e+01;  4.7975170e+01;  4.2362621e+01;  4.2346550e+01;  3.3637260e+01;  3.1867540e+01;  1.7425226e+02;  1.9308238e+02;  2.0202817e+02;  1.9708774e+02;  1.8533452e+02;  1.6445171e+02;  1.5669662e+02;  1.5001862e+02;  1.3547987e+02;  1.2256512e+02;  1.2233780e+02;  9.8965607e+01;  9.3824608e+01
FBOX_186_b_oc;FerryBox;KaiSoerensen;    54.842;    10.836;20090914T143015Z;P10100100;M110100001110030101;     2.000;    64.684;    40.000;   236.769;  2.3048404e-03;  2.0614899e-03;  2.0038635e-03;  2.0701592e-03;  1.8855566e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4964700e+00;  1.6852601e+00;  1.8429500e+00;  1.8180900e+00;  1.7520700e+00;  1.3197300e+00;  1.2408201e+00;  1.2281500e+00;  1.0421400e+00;  8.9629000e-01;  9.1127002e-01;  7.2970998e-01;  6.8691999e-01;  5.1554008e+01;  5.8524811e+01;  6.3842251e+01;  6.2672600e+01;  6.0828140e+01;  5.5689240e+01;  5.3703140e+01;  5.1342461e+01;  4.7149738e+01;  4.1721722e+01;  4.1740101e+01;  3.3268360e+01;  3.1597160e+01;  1.7043224e+02;  1.8869183e+02;  1.9725423e+02;  1.9235809e+02;  1.8078825e+02;  1.6028377e+02;  1.5271751e+02;  1.4616588e+02;  1.3196240e+02;  1.1949681e+02;  1.1931947e+02;  9.6489014e+01;  9.1473541e+01
