MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_443;Rho_wn_IS_490;Rho_wn_IS_510;Rho_wn_IS_560;Rho_wn_IS_620;Rho_wn_IS_665;Rho_wn_IS_681;Rho_wn_IS_708;Rho_wn_IS_753;Lw_IS_412;Lw_IS_443;Lw_IS_490;Lw_IS_510;Lw_IS_560;Lw_IS_620;Lw_IS_665;Lw_IS_681;Lw_IS_708;Lw_IS_753;Es_IS_412;Es_IS_443;Es_IS_490;Es_IS_510;Es_IS_560;Es_IS_620;Es_IS_665;Es_IS_681;Es_IS_708;Es_IS_753
MOBY_3434_b_oc;MOBY;KennethVoss;    20.834;  -157.201;20100321T203419Z;P10100100;M111110111101110100;    14.000;    35.954;       0.035519;       0.027237;       0.017449;       0.009251;       0.003582;       0.000352;       0.000122;       0.000108;       0.000022;       0.000006;       1.304400;       1.132400;       0.788300;       0.420300;       0.156400;       0.014200;       0.004800;       0.004200;       0.000800;       0.000200;     116.900002;     132.699997;     144.699997;     146.300003;     140.699997;     130.199997;     127.000000;     123.900002;     114.000000;     106.800003
MOBY_3435_b_oc;MOBY;KennethVoss;    20.834;  -157.194;20100324T203419Z;P10100100;M111110111101110100;    13.000;    35.075;       0.036351;       0.027974;       0.017934;       0.009395;       0.003562;       0.000333;       0.000115;       0.000106;       0.000023;            NaN;       1.337000;       1.163700;       0.809800;       0.426400;       0.155500;       0.013400;       0.004500;       0.004100;       0.000800;            NaN;     117.000000;     132.699997;     144.500000;     146.000000;     140.500000;     129.899994;     126.400002;     123.300003;     112.500000;     106.300003
MOBY_3436_b_oc;MOBY;KennethVoss;    20.819;  -157.210;20100326T203420Z;P10100100;M111110111101110100;    15.000;    34.512;       0.030287;       0.023667;       0.015332;       0.007758;       0.002736;       0.000181;       0.000059;       0.000057;       0.000012;            NaN;       1.054400;       0.931400;       0.654300;       0.333000;       0.112800;       0.006900;       0.002200;       0.002100;       0.000400;            NaN;     110.699997;     125.500000;     136.500000;     138.000000;     132.600006;     122.800003;     119.699997;     116.699997;     107.199997;     100.500000
MOBY_3437_b_oc;MOBY;KennethVoss;    20.816;  -157.184;20100112T223414Z;P10100100;M111110111101110100;    14.000;    42.589;       0.027705;       0.022964;       0.017605;       0.010718;       0.004581;       0.000445;       0.000155;       0.000148;       0.000032;       0.000004;       0.768400;       0.732800;       0.618300;       0.379600;       0.156900;       0.014100;       0.004800;       0.004500;       0.000900;       0.000100;      87.900002;     101.099998;     111.300003;     112.699997;     109.000000;     100.900002;      98.400002;      96.099998;      88.000000;      83.599998
MOBY_3438_b_oc;MOBY;KennethVoss;    20.816;  -157.184;20100113T223415Z;P10100100;M111110111101110100;    14.000;    42.429;       0.032526;       0.025756;       0.018193;       0.010238;       0.004113;       0.000378;       0.000130;       0.000115;       0.000023;            NaN;       1.016800;       0.907700;       0.691500;       0.390900;       0.150300;       0.012600;       0.004200;       0.003700;       0.000700;            NaN;      99.800003;     112.699997;     122.099998;     123.400002;     118.300003;     108.400002;     105.199997;     102.500000;      95.400002;      88.500000
MOBY_3439_b_oc;MOBY;KennethVoss;    20.812;  -157.191;20100114T223415Z;P10100100;M111110111101110100;    14.000;    42.259;       0.034033;       0.026497;       0.018344;       0.010214;       0.004087;       0.000371;       0.000134;       0.000138;       0.000028;       0.000004;       1.045000;       0.915500;       0.680900;       0.379900;       0.145100;       0.012000;       0.004200;       0.004300;       0.000800;       0.000100;      98.099998;     110.599998;     119.400002;     120.400002;     115.099998;     105.300003;     102.099998;      99.500000;      92.300003;      85.699997
MOBY_3440_b_oc;MOBY;KennethVoss;    20.817;  -157.187;20100115T223415Z;P10100100;M111110111101110100;    13.000;    42.091;       0.031296;       0.024948;       0.017594;       0.009781;       0.003922;       0.000351;       0.000122;       0.000113;       0.000022;       0.000003;       1.033100;       0.930500;       0.709600;       0.396600;       0.152600;       0.012500;       0.004200;       0.003900;       0.000700;       0.000100;     105.400002;     119.300003;     129.600006;     131.100006;     126.000000;     115.800003;     112.300003;     109.599998;     101.000000;      94.500000
MOBY_3441_b_oc;MOBY;KennethVoss;    20.819;  -157.192;20100116T223415Z;P10100100;M111110111101110100;    14.000;    41.912;       0.029491;       0.024002;       0.016750;       0.009255;       0.003649;       0.000333;       0.000117;       0.000107;       0.000024;            NaN;       1.021800;       0.936400;       0.704400;       0.390500;       0.147500;       0.012300;       0.004200;       0.003800;       0.000800;            NaN;     110.699997;     124.900002;     135.300003;     136.600006;     131.100006;     120.199997;     116.500000;     113.599998;     104.599998;      97.699997
MOBY_3442_b_oc;MOBY;KennethVoss;    20.823;  -157.203;20100118T223416Z;P10100100;M111110111101110100;    15.000;    41.537;       0.034515;       0.026952;       0.018158;       0.009855;       0.003863;       0.000351;       0.000124;       0.000116;       0.000025;       0.000003;       1.171000;       1.028300;       0.744800;       0.405600;       0.152300;       0.012600;       0.004300;       0.004000;       0.000800;       0.000100;     108.500000;     122.300003;     132.199997;     133.500000;     128.100006;     117.300003;     113.400002;     110.500000;     101.400002;      94.900002
MOBY_3443_b_oc;MOBY;KennethVoss;    20.827;  -157.200;20100119T223415Z;P10100100;M111110111101110100;    14.000;    41.342;       0.032926;       0.025186;       0.016392;       0.008446;       0.003064;       0.000210;       0.000067;       0.000064;       0.000012;            NaN;       1.152300;       0.992400;       0.694400;       0.359200;       0.124900;       0.007800;       0.002400;       0.002300;       0.000400;            NaN;     112.199997;     126.699997;     137.100006;     138.600006;     133.100006;     122.000000;     118.099998;     115.000000;     105.800003;      98.800003
MOBY_3444_b_oc;MOBY;KennethVoss;    20.824;  -157.211;20100120T223416Z;P10100100;M111110111101110100;    15.000;    41.134;       0.032282;       0.025590;       0.017201;       0.009291;       0.003550;       0.000294;       0.000101;       0.000093;       0.000018;       0.000007;       1.109100;       0.991100;       0.718000;       0.389300;       0.142700;       0.010800;       0.003600;       0.003300;       0.000600;       0.000200;     109.900002;     124.199997;     134.600006;     136.000000;     130.699997;     119.900002;     116.000000;     113.000000;     104.000000;      97.199997
MOBY_3448_b_oc;MOBY;KennethVoss;    20.829;  -157.208;20100131T223420Z;P10100100;M111110111101110100;    14.000;    38.478;       0.031000;       0.024393;       0.016332;       0.008914;       0.003467;       0.000316;       0.000111;       0.000099;       0.000023;       0.000006;       1.155000;       1.024200;       0.741400;       0.406200;       0.152000;       0.012700;       0.004300;       0.003800;       0.000800;       0.000200;     118.800003;     134.199997;     145.699997;     147.100006;     141.699997;     130.199997;     126.099998;     122.900002;     111.800003;     105.699997
MOBY_3449_b_oc;MOBY;KennethVoss;    20.825;  -157.208;20100201T223420Z;P10100100;M111110111101110100;    15.000;    38.362;       0.035412;       0.027572;       0.017894;       0.009584;       0.003683;       0.000338;       0.000113;       0.000098;       0.000023;       0.000009;       1.330500;       1.165900;       0.816700;       0.438400;       0.162000;       0.013600;       0.004400;       0.003800;       0.000800;       0.000300;     119.900002;     135.300003;     146.699997;     147.899994;     142.399994;     130.899994;     126.800003;     123.699997;     112.300003;     106.500000
MOBY_3450_b_oc;MOBY;KennethVoss;    20.818;  -157.210;20100203T223421Z;P10100100;M111110111101110100;    15.000;    37.794;       0.032691;       0.025602;       0.018195;       0.010343;       0.004283;       0.000436;       0.000156;       0.000155;       0.000032;       0.000003;       1.104000;       0.972000;       0.742600;       0.424000;       0.168000;       0.015600;       0.005400;       0.005300;       0.001000;       0.000100;     107.300003;     120.800003;     130.199997;     131.399994;     125.800003;     115.099998;     111.300003;     108.400002;     100.199997;      93.099998
MOBY_3451_b_oc;MOBY;KennethVoss;    20.823;  -157.201;20100204T223421Z;P10100100;M111110111101110100;    15.000;    37.511;       0.034568;       0.026809;       0.017653;       0.009291;       0.003473;       0.000299;       0.000101;       0.000091;       0.000018;       0.000016;       1.246400;       1.083000;       0.764500;       0.403500;       0.143900;       0.011300;       0.003700;       0.003300;       0.000600;       0.000500;     115.000000;     129.199997;     139.100006;     140.300003;     134.000000;     122.500000;     118.500000;     115.500000;     106.300003;      99.000000
MOBY_3452_b_oc;MOBY;KennethVoss;    20.831;  -157.193;20100206T223421Z;P10100100;M111110111101110100;    14.000;    36.928;       0.032438;       0.025497;       0.016614;       0.008810;       0.003402;       0.000309;       0.000106;       0.000094;       0.000022;       0.000003;       1.245100;       1.101400;       0.772400;       0.411700;       0.152400;       0.012700;       0.004200;       0.003700;       0.000800;       0.000100;     122.300003;     138.000000;     149.100006;     150.699997;     144.600006;     132.899994;     128.800003;     125.599998;     115.599998;     107.699997
MOBY_3453_b_oc;MOBY;KennethVoss;    20.827;  -157.194;20100207T223525Z;P10100100;M111110111101110100;    14.000;    36.608;       0.034298;       0.026362;       0.016937;       0.008875;       0.003341;       0.000272;       0.000091;       0.000082;       0.000020;            NaN;       1.311900;       1.134200;       0.784400;       0.412600;       0.148800;       0.011100;       0.003600;       0.003200;       0.000700;            NaN;     121.900002;     137.500000;     148.600006;     150.000000;     143.800003;     132.000000;     127.800003;     124.500000;     114.300003;     106.900002
MOBY_3454_b_oc;MOBY;KennethVoss;    20.818;  -157.195;20100210T223421Z;P10100100;M111110111101110100;    14.000;    35.678;       0.038915;       0.030477;       0.019610;       0.010395;       0.003987;       0.000358;       0.000124;       0.000106;       0.000024;       0.000003;       1.403800;       1.234900;       0.855000;       0.454700;       0.167000;       0.013700;       0.004600;       0.003900;       0.000800;       0.000100;     114.800003;     129.300003;     139.600006;     140.800003;     134.899994;     123.699997;     119.699997;     116.699997;     107.500000;     100.500000
MOBY_3455_b_oc;MOBY;KennethVoss;    20.822;  -157.200;20100212T223422Z;P10100100;M111110111101110100;    14.000;    35.037;       0.037032;       0.028892;       0.018500;       0.009756;       0.003745;       0.000346;       0.000119;       0.000105;       0.000023;       0.000006;       1.383300;       1.213100;       0.836800;       0.443300;       0.163000;       0.013800;       0.004600;       0.004000;       0.000800;       0.000200;     118.800003;     133.899994;     144.699997;     146.100006;     140.000000;     128.500000;     124.300003;     121.199997;     111.800003;     104.400002
MOBY_3456_b_oc;MOBY;KennethVoss;    20.821;  -157.208;20100214T223422Z;P10100100;M111110111101110100;    15.000;    34.374;       0.033512;       0.026422;       0.017726;       0.009627;       0.003812;       0.000349;       0.000118;       0.000110;       0.000023;            NaN;       1.259300;       1.116800;       0.808000;       0.440700;       0.167100;       0.014000;       0.004600;       0.004200;       0.000800;            NaN;     119.300003;     134.500000;     145.399994;     146.699997;     140.500000;     128.899994;     124.800003;     121.699997;     112.199997;     104.699997
